Data,Hora,TempBulboSeco,UmidadeRelativa
02/03/1999,0,21.4,93
02/03/1999,1200,19.1,99
02/03/1999,1800,27.1,76
03/03/1999,0,22.1,91
03/03/1999,1200,19.9,94
03/03/1999,1800,27.8,70
04/03/1999,0,21.2,90
04/03/1999,1200,19.9,90
04/03/1999,1800,24.2,79
05/03/1999,0,19.8,92
05/03/1999,1200,20.3,85
05/03/1999,1800,23.8,79
06/03/1999,0,19.2,87
06/03/1999,1200,20.3,93
06/03/1999,1800,24.2,83
07/03/1999,0,19.6,92
07/03/1999,1200,21.2,89
07/03/1999,1800,25,77
08/03/1999,0,20.6,91
08/03/1999,1200,19.1,96
08/03/1999,1800,28,70
09/03/1999,0,21.4,91
09/03/1999,1200,20.5,93
09/03/1999,1800,26.4,73
10/03/1999,0,21.8,93
10/03/1999,1200,21.4,89
10/03/1999,1800,26.2,74
11/03/1999,0,25,75
11/03/1999,1200,21.9,85
11/03/1999,1800,26.1,74
12/03/1999,0,18.7,91
12/03/1999,1200,19.3,80
12/03/1999,1800,23.5,74
13/03/1999,0,16.8,88
13/03/1999,1200,18.1,97
13/03/1999,1800,19.3,88
14/03/1999,0,16.1,91
14/03/1999,1200,16.9,91
14/03/1999,1800,22.4,71
15/03/1999,0,17.1,97
15/03/1999,1200,18.6,90
15/03/1999,1800,23.6,74
16/03/1999,0,18.2,92
16/03/1999,1200,18.3,88
16/03/1999,1800,24.8,70
17/03/1999,0,18.3,94
17/03/1999,1200,19.7,84
17/03/1999,1800,24.9,70
18/03/1999,0,19.1,92
18/03/1999,1200,18.1,93
18/03/1999,1800,24,76
19/03/1999,0,18.9,92
19/03/1999,1200,18.7,92
19/03/1999,1800,26.3,70
20/03/1999,0,20.2,95
20/03/1999,1200,19.9,88
20/03/1999,1800,28.8,58
21/03/1999,0,23.4,87
21/03/1999,1200,20.7,90
21/03/1999,1800,25.6,75
22/03/1999,0,22.4,88
22/03/1999,1200,19.2,98
22/03/1999,1800,21.4,86
23/03/1999,0,18.6,96
23/03/1999,1200,18.7,96
23/03/1999,1800,22.8,86
24/03/1999,0,19.7,95
24/03/1999,1200,19.2,91
24/03/1999,1800,24.3,73
25/03/1999,0,22,91
25/03/1999,1200,22.3,84
25/03/1999,1800,29.8,48
26/03/1999,0,23.2,92
26/03/1999,1200,20.3,88
26/03/1999,1800,26,77
27/03/1999,0,20,98
27/03/1999,1200,19.2,99
27/03/1999,1800,28,72
28/03/1999,0,21.1,98
28/03/1999,1200,22.6,90
28/03/1999,1800,29.2,58
29/03/1999,0,24.4,80
29/03/1999,1200,22.3,88
29/03/1999,1800,27,62
30/03/1999,0,22,90
30/03/1999,1200,20.3,93
30/03/1999,1800,23.1,82
31/03/1999,0,17.4,97
31/03/1999,1200,18.1,95
31/03/1999,1800,21.2,85
01/04/1999,0,18.9,92
01/04/1999,1200,19.1,96
01/04/1999,1800,23.6,81
02/04/1999,0,19.6,96
02/04/1999,1200,19.5,94
02/04/1999,1800,26.8,73
03/04/1999,0,24.2,90
03/04/1999,1200,21.4,89
03/04/1999,1800,29,67
04/04/1999,0,21.4,93
04/04/1999,1200,21.3,87
04/04/1999,1800,25.1,76
05/04/1999,0,19.8,95
05/04/1999,1200,19.9,92
05/04/1999,1800,27.6,66
06/04/1999,0,21.4,93
06/04/1999,1200,21.7,86
06/04/1999,1800,27.4,68
07/04/1999,0,20.5,92
07/04/1999,1200,18.3,96
07/04/1999,1800,21,84
08/04/1999,0,19,92
08/04/1999,1200,16.3,95
08/04/1999,1800,21.2,77
09/04/1999,0,16.1,91
09/04/1999,1200,15.6,95
09/04/1999,1800,17.3,89
10/04/1999,0,15.2,98
10/04/1999,1200,15.5,96
10/04/1999,1800,18.5,90
11/04/1999,0,15.3,94
11/04/1999,1200,16.5,89
