Data,Hora,TempBulboSeco,UmidadeRelativa
03/03/1999,1800,31,82
04/03/1999,0,26.2,94
04/03/1999,1200,25.6,95
04/03/1999,1800,25.2,97
05/03/1999,0,23.8,90
05/03/1999,1200,24,98
05/03/1999,1800,25.2,91
06/03/1999,0,23.4,98
06/03/1999,1200,24.4,95
06/03/1999,1800,31,76
07/03/1999,0,24,97
07/03/1999,1200,26,94
07/03/1999,1800,30.2,79
08/03/1999,0,27.6,88
08/03/1999,1200,26,95
08/03/1999,1800,30.6,78
09/03/1999,0,26.4,85
09/03/1999,1200,25.6,92
09/03/1999,1800,29.8,78
10/03/1999,0,24.2,97
10/03/1999,1200,25.2,92
10/03/1999,1800,26,89
11/03/1999,0,24.8,95
11/03/1999,1200,25.2,91
11/03/1999,1800,24.2,94
12/03/1999,0,25,94
12/03/1999,1200,24.8,97
12/03/1999,1800,24.2,97
13/03/1999,0,23.6,97
13/03/1999,1200,23,100
13/03/1999,1800,30.2,81
14/03/1999,0,24.8,95
14/03/1999,1200,25.2,100
14/03/1999,1800,32.2,75
15/03/1999,0,27.6,94
15/03/1999,1200,27,92
15/03/1999,1800,31,77
16/03/1999,0,23.6,97
16/03/1999,1200,25,95
16/03/1999,1800,31,80
17/03/1999,0,24.8,92
17/03/1999,1200,24.8,97
17/03/1999,1800,30.2,78
18/03/1999,0,26,89
18/03/1999,1200,24.8,97
18/03/1999,1800,27.6,90
19/03/1999,0,24.4,95
19/03/1999,1200,25,98
19/03/1999,1800,27.2,91
20/03/1999,0,25.8,92
20/03/1999,1200,26,91
20/03/1999,1800,29.2,80
21/03/1999,0,25,95
21/03/1999,1200,24.2,97
21/03/1999,1800,26.4,88
22/03/1999,0,26,91
22/03/1999,1200,25.2,95
22/03/1999,1800,29.4,86
23/03/1999,0,26.4,89
23/03/1999,1200,26.4,91
23/03/1999,1800,31.4,75
24/03/1999,0,27,89
24/03/1999,1200,24.8,100
24/03/1999,1800,27.6,88
25/03/1999,0,25.6,97
25/03/1999,1200,23.4,97
25/03/1999,1800,25.6,91
26/03/1999,0,24.8,95
26/03/1999,1200,26,91
26/03/1999,1800,31,78
27/03/1999,0,27.2,88
27/03/1999,1200,27.6,90
27/03/1999,1800,31.2,88
28/03/1999,0,26,92
28/03/1999,1200,27,94
28/03/1999,1800,28,88
29/03/1999,0,25,95
29/03/1999,1200,25,98
29/03/1999,1800,27,87
30/03/1999,0,25,97
30/03/1999,1200,26.2,94
30/03/1999,1800,30,86
31/03/1999,0,25.8,94
31/03/1999,1200,25.2,97
31/03/1999,1800,31.2,84
01/04/1999,0,27.2,92
01/04/1999,1200,26.2,92
01/04/1999,1800,24.6,97
02/04/1999,0,24.8,95
02/04/1999,1200,26.2,92
02/04/1999,1800,31,73
03/04/1999,0,25.2,92
03/04/1999,1200,25.2,95
03/04/1999,1800,28.2,85
04/04/1999,0,26.4,89
04/04/1999,1200,24.8,94
04/04/1999,1800,27.2,89
05/04/1999,0,24.4,97
05/04/1999,1200,26,97
05/04/1999,1800,31.4,75
06/04/1999,0,27.2,87
06/04/1999,1200,25,97
06/04/1999,1800,25.6,95
07/04/1999,0,25.4,97
07/04/1999,1200,24.8,95
07/04/1999,1800,29.4,86
08/04/1999,0,26.4,88
08/04/1999,1200,25.2,97
08/04/1999,1800,29.4,83
09/04/1999,0,26.6,89
09/04/1999,1200,27,89
09/04/1999,1800,29.8,75
10/04/1999,0,27.4,88
10/04/1999,1200,23.6,89
10/04/1999,1800,24,97
11/04/1999,0,24.8,95
11/04/1999,1200,25.4,97
11/04/1999,1800,31.8,69
12/04/1999,0,28,85
12/04/1999,1200,26,95
12/04/1999,1800,32,78
13/04/1999,0,25.2,97
13/04/1999,1200,26,95
13/04/1999,1800,32,78
14/04/1999,0,25.2,97
14/04/1999,1200,24.6,94
14/04/1999,1800,31,82
15/04/1999,0,27,94
15/04/1999,1200,24.2,98
15/04/1999,1800,30.6,78
16/04/1999,0,24.2,97
16/04/1999,1200,26,95
16/04/1999,1800,29.2,87
17/04/1999,0,25.8,95
17/04/1999,1200,26.6,91
17/04/1999,1800,30.8,78
18/04/1999,0,27.6,85
18/04/1999,1200,24.6,97
18/04/1999,1800,25.2,94
19/04/1999,0,24,98
19/04/1999,1200,23.4,97
19/04/1999,1800,24.8,94
20/04/1999,0,24,93
20/04/1999,1200,25,94
20/04/1999,1800,29.6,78
21/04/1999,0,25.6,95
21/04/1999,1200,26,94
21/04/1999,1800,28.6,84
22/04/1999,0,26,95
22/04/1999,1200,26.2,100
22/04/1999,1800,26.8,92
23/04/1999,0,25.8,95
23/04/1999,1200,25,98
23/04/1999,1800,26.4,89
24/04/1999,0,26.8,89
24/04/1999,1200,26.4,89
24/04/1999,1800,31.4,80
25/04/1999,0,25.6,95
25/04/1999,1200,25.2,97
25/04/1999,1800,31,84
26/04/1999,0,25,95
26/04/1999,1200,25.8,92
26/04/1999,1800,23,98
27/04/1999,0,22.6,98
27/04/1999,1200,25.4,91
27/04/1999,1800,30.2,86
28/04/1999,0,25.4,95
28/04/1999,1200,25.4,95
28/04/1999,1800,31,77
29/04/1999,0,25.2,95
29/04/1999,1200,26,94
29/04/1999,1800,29,86
30/04/1999,0,24.8,94
30/04/1999,1200,24,98
30/04/1999,1800,30,86
01/05/1999,0,26.4,88
01/05/1999,1200,27,89
01/05/1999,1800,30.4,74
02/05/1999,0,27.4,85
02/05/1999,1200,26.4,91
02/05/1999,1800,26.4,94
03/05/1999,0,26,95
03/05/1999,1200,26,94
03/05/1999,1800,27.4,85
04/05/1999,0,24,97
04/05/1999,1200,24.8,94
04/05/1999,1800,29.6,80
05/05/1999,0,25.4,89
05/05/1999,1200,25.6,91
05/05/1999,1800,23,98
06/05/1999,0,23,98
06/05/1999,1200,23.2,98
06/05/1999,1800,29.2,79
07/05/1999,0,25.4,88
07/05/1999,1200,27.8,84
07/05/1999,1800,31,76
08/05/1999,0,26.8,89
08/05/1999,1200,24.6,97
08/05/1999,1800,29.2,87
09/05/1999,0,24.2,98
09/05/1999,1200,24.4,97
09/05/1999,1800,25.4,95
10/05/1999,0,25.2,97
10/05/1999,1200,24.6,97
10/05/1999,1800,25.4,98
11/05/1999,0,25.6,95
11/05/1999,1200,23.8,95
11/05/1999,1800,24.4,97
12/05/1999,0,24.2,98
12/05/1999,1200,24.2,97
12/05/1999,1800,28.2,79
13/05/1999,0,26,95
13/05/1999,1200,26.6,88
13/05/1999,1800,31.2,78
14/05/1999,0,26.6,92
14/05/1999,1200,23.8,98
14/05/1999,1800,25.2,92
15/05/1999,0,24.6,95
15/05/1999,1200,24.2,98
15/05/1999,1800,29,84
16/05/1999,0,24.8,97
16/05/1999,1200,23.8,97
16/05/1999,1800,29,83
17/05/1999,0,25.4,97
17/05/1999,1200,25.4,95
17/05/1999,1800,30.4,79
18/05/1999,0,25.6,97
18/05/1999,1200,25,94
18/05/1999,1800,28.4,87
19/05/1999,0,25.2,98
19/05/1999,1200,24.6,98
19/05/1999,1800,29.4,84
20/05/1999,0,25.8,92
20/05/1999,1200,25.4,94
20/05/1999,1800,30,77
21/05/1999,0,25.8,92
21/05/1999,1200,23.8,95
21/05/1999,1800,27.4,88
22/05/1999,0,25.4,97
22/05/1999,1200,23.8,98
22/05/1999,1800,24.8,90
23/05/1999,0,24.6,97
23/05/1999,1200,25.4,92
23/05/1999,1800,30.2,87
24/05/1999,0,24.6,95
24/05/1999,1200,26,94
24/05/1999,1800,25.4,94
25/05/1999,0,25,97
25/05/1999,1200,27,89
25/05/1999,1800,30.4,81
26/05/1999,0,27.2,87
26/05/1999,1200,26.4,95
26/05/1999,1800,26.6,91
27/05/1999,0,25.2,95
27/05/1999,1200,24.2,98
27/05/1999,1800,28,88
28/05/1999,0,24.8,97
28/05/1999,1200,25.2,98
28/05/1999,1800,26.8,95
29/05/1999,0,25.2,97
29/05/1999,1200,25.2,95
29/05/1999,1800,30.6,76
30/05/1999,0,25.2,97
30/05/1999,1200,25.8,94
30/05/1999,1800,30,79
31/05/1999,0,26,95
31/05/1999,1200,23.4,98
31/05/1999,1800,25.8,92
01/06/1999,0,24,97
