Data,Hora,TempBulboSeco,UmidadeRelativa
30/06/2002,0,25,80
30/06/2002,1200,22.2,89
30/06/2002,1800,31.8,43
01/07/2002,0,24,67
01/07/2002,1200,22,83
01/07/2002,1800,29.2,60
02/07/2002,0,24.2,75
02/07/2002,1200,22.4,85
02/07/2002,1800,26.7,67
03/07/2002,0,23.3,80
03/07/2002,1200,22.7,82
03/07/2002,1800,26.5,70
04/07/2002,0,23.3,73
04/07/2002,1200,21.3,88
04/07/2002,1800,24.2,82
05/07/2002,0,22.4,83
05/07/2002,1200,21.9,78
05/07/2002,1800,22.7,88
06/07/2002,0,22.6,75
06/07/2002,1200,21,84
06/07/2002,1800,28.6,59
07/07/2002,0,23.8,71
07/07/2002,1200,22.2,78
07/07/2002,1800,30.2,55
08/07/2002,0,26,60
08/07/2002,1200,22.5,60
08/07/2002,1800,23.2,56
09/07/2002,0,21.4,68
09/07/2002,1200,21.5,68
09/07/2002,1800,23.8,59
10/07/2002,0,21.8,68
10/07/2002,1200,22,75
10/07/2002,1800,26,63
11/07/2002,0,23,76
11/07/2002,1200,22.8,79
11/07/2002,1800,22.2,75
12/07/2002,0,20.9,86
12/07/2002,1200,20.4,90
12/07/2002,1800,20.5,87
13/07/2002,0,20.1,83
13/07/2002,1200,20.7,78
13/07/2002,1800,21,71
14/07/2002,0,19.9,77
14/07/2002,1200,18.3,80
14/07/2002,1800,21,67
15/07/2002,0,19.3,73
15/07/2002,1200,19.8,76
15/07/2002,1800,23.9,66
16/07/2002,0,21.2,78
16/07/2002,1200,21.1,83
16/07/2002,1800,26,70
17/07/2002,0,23.2,82
17/07/2002,1200,22.1,83
17/07/2002,1800,22.2,65
18/07/2002,0,20,75
18/07/2002,1200,18.4,90
18/07/2002,1800,20.3,77
19/07/2002,0,18.4,85
19/07/2002,1200,17.2,93
19/07/2002,1800,24.3,60
20/07/2002,0,20.2,73
20/07/2002,1200,19.3,79
20/07/2002,1800,25.5,61
21/07/2002,0,22,74
21/07/2002,1200,19.4,79
21/07/2002,1800,26.2,60
22/07/2002,0,22.2,75
22/07/2002,1200,21.9,72
22/07/2002,1800,28.9,49
23/07/2002,0,25.3,63
23/07/2002,1200,23.2,79
23/07/2002,1800,28,53
24/07/2002,0,23.4,71
24/07/2002,1200,22.4,85
24/07/2002,1800,26.6,68
25/07/2002,0,22.3,85
25/07/2002,1200,21.4,88
25/07/2002,1800,28.7,59
26/07/2002,0,23.8,79
26/07/2002,1200,20.4,91
26/07/2002,1800,27.5,58
27/07/2002,0,22.4,79
27/07/2002,1200,21.8,85
27/07/2002,1800,31.3,50
28/07/2002,0,26,68
28/07/2002,1200,21.9,77
28/07/2002,1800,21.7,77
29/07/2002,0,20.2,68
29/07/2002,1200,19.9,79
29/07/2002,1800,21.6,60
30/07/2002,0,20.2,70
30/07/2002,1200,19.3,73
30/07/2002,1800,27,52
31/07/2002,0,22.2,74
31/07/2002,1200,20.4,82
31/07/2002,1800,32,29
01/08/2002,0,21.6,88
01/08/2002,1200,23,78
01/08/2002,1800,27.3,64
02/08/2002,0,23.7,73
02/08/2002,1200,22.1,89
02/08/2002,1800,23.2,80
03/08/2002,0,22.2,85
03/08/2002,1200,21,92
03/08/2002,1800,28.1,64
04/08/2002,0,26,77
04/08/2002,1200,22,84
04/08/2002,1800,22.3,81
05/08/2002,0,21.1,82
05/08/2002,1200,21.6,86
05/08/2002,1800,26.4,71
06/08/2002,0,25.1,80
06/08/2002,1200,23.1,90
06/08/2002,1800,25.3,75
07/08/2002,0,22.2,80
07/08/2002,1200,21.6,87
07/08/2002,1800,28.9,55
08/08/2002,0,23.2,85
08/08/2002,1200,22.8,84
08/08/2002,1800,27.9,68
09/08/2002,0,25.1,80
09/08/2002,1200,23.1,73
09/08/2002,1800,34,41
10/08/2002,0,27.3,58
10/08/2002,1200,24.2,75
10/08/2002,1800,26.6,64
11/08/2002,0,22.6,77
11/08/2002,1200,22,85
11/08/2002,1800,26.2,68
12/08/2002,0,23,86
12/08/2002,1200,21.4,90
12/08/2002,1800,32.4,49
13/08/2002,0,20.2,91
13/08/2002,1200,23.3,83
13/08/2002,1800,34.1,40
14/08/2002,0,27.8,60
14/08/2002,1200,25.2,73
14/08/2002,1800,33.1,35
15/08/2002,0,25,74
15/08/2002,1200,23.4,89
15/08/2002,1800,26.4,69
16/08/2002,0,23.3,83
16/08/2002,1200,23.7,81
16/08/2002,1800,27.7,59
17/08/2002,0,24.6,74
17/08/2002,1200,23,79
17/08/2002,1800,29.2,58
18/08/2002,0,24.2,68
18/08/2002,1200,22.5,81
18/08/2002,1800,29.2,58
19/08/2002,0,23.5,75
19/08/2002,1200,22.9,77
19/08/2002,1800,31.2,48
20/08/2002,0,24.8,65
20/08/2002,1200,22.5,73
20/08/2002,1800,32.4,36
21/08/2002,0,25.6,62
21/08/2002,1200,23,71
21/08/2002,1800,31.3,47
22/08/2002,0,26.1,72
22/08/2002,1200,23.4,75
22/08/2002,1800,30.6,52
23/08/2002,0,27.2,66
23/08/2002,1200,24.2,75
23/08/2002,1800,27.2,66
24/08/2002,0,25.4,74
24/08/2002,1200,22.9,79
24/08/2002,1800,29.4,53
25/08/2002,0,24.6,74
25/08/2002,1200,22.6,77
25/08/2002,1800,28.5,62
26/08/2002,0,24.9,73
26/08/2002,1200,23.9,74
26/08/2002,1800,28.5,60
27/08/2002,0,23.2,71
27/08/2002,1200,22.3,74
27/08/2002,1800,26,65
28/08/2002,0,23.2,67
28/08/2002,1200,21.8,77
28/08/2002,1800,30.4,50
29/08/2002,0,24.7,70
29/08/2002,1200,23.6,73
29/08/2002,1800,34.6,39
30/08/2002,0,28.2,55
30/08/2002,1200,24.5,77
30/08/2002,1800,30.5,48
31/08/2002,0,23.4,80
31/08/2002,1200,24.1,79
31/08/2002,1800,25.4,75
01/09/2002,1200,20.5,85
01/09/2002,1800,19.2,82
02/09/2002,0,18.9,82
02/09/2002,1200,19.3,71
02/09/2002,1800,19.3,61
03/09/2002,0,17.4,61
03/09/2002,1200,18,67
03/09/2002,1800,22.6,55
04/09/2002,0,19.4,72
04/09/2002,1200,19.2,79
04/09/2002,1800,23.6,60
05/09/2002,0,21,72
05/09/2002,1200,21.3,79
05/09/2002,1800,27,64
06/09/2002,0,24.2,75
06/09/2002,1200,24.6,70
06/09/2002,1800,34.2,47
07/09/2002,0,29.9,61
07/09/2002,1200,21.3,91
07/09/2002,1800,27,56
08/09/2002,0,20.1,74
08/09/2002,1200,18,90
08/09/2002,1800,20,82
09/09/2002,0,18.3,92
09/09/2002,1200,20.9,77
09/09/2002,1800,25.9,66
10/09/2002,0,21.4,84
10/09/2002,1200,21.3,82
10/09/2002,1800,23.6,77
11/09/2002,0,21.6,74
11/09/2002,1200,22.2,72
11/09/2002,1800,27.4,56
12/09/2002,0,22.2,66
12/09/2002,1200,22,69
12/09/2002,1800,31.9,42
13/09/2002,0,26.6,65
13/09/2002,1200,26.3,64
13/09/2002,1800,29,59
14/09/2002,0,25.3,69
14/09/2002,1200,23.6,79
14/09/2002,1800,24.5,78
15/09/2002,0,21.9,79
15/09/2002,1200,23.1,70
15/09/2002,1800,24.8,58
16/09/2002,0,20.5,87
16/09/2002,1200,23.1,66
16/09/2002,1800,26.2,58
17/09/2002,0,23.5,67
17/09/2002,1200,23.1,68
17/09/2002,1800,29.1,58
18/09/2002,0,24.3,69
18/09/2002,1200,23.4,74
18/09/2002,1800,30.1,52
19/09/2002,0,24.8,69
19/09/2002,1200,24.5,65
19/09/2002,1800,33.6,38
20/09/2002,0,27.2,63
20/09/2002,1200,29,47
20/09/2002,1800,30.4,52
21/09/2002,0,26.1,71
21/09/2002,1200,21.2,87
21/09/2002,1800,21,75
22/09/2002,0,19,80
22/09/2002,1200,18.9,86
22/09/2002,1800,18.8,89
23/09/2002,0,18.4,88
23/09/2002,1200,19,84
23/09/2002,1800,20.3,88
24/09/2002,0,19.3,92
24/09/2002,1200,20.4,92
24/09/2002,1800,19.2,96
25/09/2002,0,16.8,93
25/09/2002,1200,18.6,82
25/09/2002,1800,21.3,74
26/09/2002,0,19.7,86
26/09/2002,1200,19.3,89
26/09/2002,1800,25.3,60
27/09/2002,0,21.1,73
27/09/2002,1200,21.2,83
27/09/2002,1800,25.2,62
28/09/2002,0,22,81
28/09/2002,1200,23.2,73
28/09/2002,1800,25.8,61
29/09/2002,0,22.4,72
29/09/2002,1200,22,70
29/09/2002,1800,32.3,48
30/09/2002,0,27.1,70
30/09/2002,1200,27.3,65
30/09/2002,1800,36.5,38
01/10/2002,0,29.9,60
01/10/2002,1200,27.1,66
01/10/2002,1800,26.3,70
02/10/2002,0,24,83
02/10/2002,1200,23.3,81
02/10/2002,1800,26.2,61
03/10/2002,0,22.2,80
03/10/2002,1200,24.4,73
03/10/2002,1800,27.8,58
04/10/2002,0,23.7,74
04/10/2002,1200,23.6,74
04/10/2002,1800,28.9,57
05/10/2002,0,24.7,75
05/10/2002,1200,25.1,75
05/10/2002,1800,33.2,51
06/10/2002,0,28.2,63
06/10/2002,1200,26.2,70
06/10/2002,1800,28.6,64
07/10/2002,0,26.6,77
07/10/2002,1200,29.7,57
07/10/2002,1800,38.4,36
08/10/2002,0,31.8,54
08/10/2002,1200,30.3,51
08/10/2002,1800,32.4,53
09/10/2002,0,28.2,64
09/10/2002,1200,28,66
09/10/2002,1800,29.6,63
10/10/2002,0,25.2,78
10/10/2002,1200,26,69
10/10/2002,1800,35.3,35
11/10/2002,0,29.3,57
11/10/2002,1200,28.6,63
11/10/2002,1800,31,50
12/10/2002,0,28.4,67
12/10/2002,1200,27.1,70
12/10/2002,1800,30.4,62
13/10/2002,0,26.2,73
13/10/2002,1200,27,71
13/10/2002,1800,30,61
14/10/2002,0,25.1,77
14/10/2002,1200,26.8,83
14/10/2002,1800,29.8,57
15/10/2002,0,28.4,64
15/10/2002,1200,26.2,67
15/10/2002,1800,31.5,43
16/10/2002,0,29.2,63
16/10/2002,1200,27,74
16/10/2002,1800,34.5,42
17/10/2002,0,29.3,71
17/10/2002,1200,29.6,56
17/10/2002,1800,30.8,55
18/10/2002,0,26,71
18/10/2002,1200,28,66
18/10/2002,1800,27.2,70
19/10/2002,0,24.4,84
19/10/2002,1200,26.4,74
19/10/2002,1800,33,44
20/10/2002,0,28,57
20/10/2002,1200,28.9,55
20/10/2002,1800,35.6,39
21/10/2002,0,30.9,53
21/10/2002,1200,31.5,53
21/10/2002,1800,34.5,40
22/10/2002,0,29.8,69
22/10/2002,1200,27,77
