Data,Hora,TempBulboSeco,UmidadeRelativa
01/03/1999,1200,28.2,72
01/03/1999,1800,29.8,66
02/03/1999,0,26.3,84
02/03/1999,1200,24.8,92
02/03/1999,1800,26.8,84
03/03/1999,0,24.2,96
03/03/1999,1200,24.4,97
03/03/1999,1800,25.7,84
04/03/1999,0,24.4,91
04/03/1999,1200,28.2,67
04/03/1999,1800,27.1,75
05/03/1999,0,26.2,88
05/03/1999,1200,25.8,89
05/03/1999,1800,28.2,76
06/03/1999,0,24.8,89
06/03/1999,1200,26.3,83
06/03/1999,1800,28.2,73
07/03/1999,0,24.8,92
07/03/1999,1200,25.8,88
07/03/1999,1800,29.8,71
08/03/1999,0,25.9,91
08/03/1999,1200,28.2,70
08/03/1999,1800,30.8,66
09/03/1999,0,26.2,85
09/03/1999,1200,28.3,67
09/03/1999,1800,31.4,63
10/03/1999,0,26.8,84
10/03/1999,1200,28.3,74
10/03/1999,1800,27.3,83
11/03/1999,0,26.3,84
11/03/1999,1200,27.9,73
11/03/1999,1800,31.8,57
12/03/1999,0,27.6,76
12/03/1999,1200,28,70
12/03/1999,1800,32.3,62
13/03/1999,0,27.7,76
13/03/1999,1200,25.8,89
13/03/1999,1800,23.9,91
14/03/1999,0,24.3,83
14/03/1999,1200,27.3,71
14/03/1999,1800,28.3,61
15/03/1999,0,24.4,85
15/03/1999,1200,25.8,78
15/03/1999,1800,27.4,69
16/03/1999,0,25.5,82
16/03/1999,1200,24.2,92
16/03/1999,1800,27.9,70
17/03/1999,0,25.8,72
17/03/1999,1200,25.8,80
17/03/1999,1800,28.1,64
18/03/1999,0,24.3,87
18/03/1999,1200,25.3,80
18/03/1999,1800,27.8,68
19/03/1999,0,25.5,85
19/03/1999,1200,27.6,69
19/03/1999,1800,27.8,67
20/03/1999,0,25.2,87
20/03/1999,1200,26.2,81
20/03/1999,1800,29.5,63
21/03/1999,0,26.3,81
21/03/1999,1200,28.4,70
21/03/1999,1800,30.8,66
22/03/1999,0,26.8,77
22/03/1999,1200,28.4,63
22/03/1999,1800,30.8,66
23/03/1999,0,26.8,84
23/03/1999,1200,28.6,67
23/03/1999,1800,30,68
24/03/1999,0,26.3,83
24/03/1999,1200,27.8,54
24/03/1999,1800,30.7,64
25/03/1999,0,26.3,79
25/03/1999,1200,27.3,66
25/03/1999,1800,30.6,61
26/03/1999,0,26.3,83
26/03/1999,1200,29.8,66
26/03/1999,1800,31.9,60
27/03/1999,0,27.6,72
27/03/1999,1200,29.1,66
27/03/1999,1800,30.9,63
28/03/1999,0,27.3,81
28/03/1999,1200,29.4,64
28/03/1999,1800,32.3,58
29/03/1999,0,27.8,71
29/03/1999,1200,29.6,60
29/03/1999,1800,33.7,54
30/03/1999,0,28.2,71
30/03/1999,1200,29.8,65
30/03/1999,1800,31.8,62
31/03/1999,0,26.9,83
31/03/1999,1200,28.6,64
31/03/1999,1800,30,66
01/04/1999,0,26.6,77
01/04/1999,1200,28.4,62
01/04/1999,1800,30.3,63
02/04/1999,0,27.3,76
